severity,seed,probe,network,segment,segment_start_s,segment_end_s,broadband_transfer,frequency_locked_transfer,target_locked_amplitude,ipsilateral_a1_locked_amplitude,median_segment_fit_r_squared,phase_eligible_fraction,phase_lag_degrees,median_phase_consistency_across_segments
0.0,421,2Hz,Episodic proxy,4,6.0,8.0,0.000554113279853816,0.0005528512449927673,3.402446714386609e-05,0.06154127361056949,0.9999886456146259,1.0,12.233784893791142,0.999999998767883
0.0,421,2Hz,Semantic proxy,5,8.0,10.0,0.00028030937936816667,0.0002796269842072715,1.721063732596893e-05,0.061541273608948316,0.9999885688208019,1.0,13.331300938892653,0.9999999880978081
0.0,421,2Hz,Episodic proxy,5,8.0,10.0,0.0005541132951218343,0.0005528512578495577,3.402446792881194e-05,0.061541273608948316,0.9999886456461095,1.0,12.233802981611937,0.999999998767883
0.0,421,5Hz,Semantic proxy,1,0.0,2.0,0.0003880182080180116,0.0003870334325336837,3.1774650730758935e-05,0.08208611556202244,0.9979548934097885,1.0,30.66807211190843,0.999999968628098
0.0,421,5Hz,Episodic proxy,1,0.0,2.0,0.0007577861913853623,0.0007563007899060288,6.208449275536332e-05,0.08208611556202246,0.9987296754522065,1.0,27.755131862470826,0.9999999811110364
0.0,421,5Hz,Semantic proxy,2,2.0,4.0,0.0003877805148824151,0.00038695890015029807,3.1768528233418484e-05,0.08208608904172549,0.9986532865409732,1.0,30.716111143342456,0.999999968628098
0.0,421,5Hz,Episodic proxy,2,2.0,4.0,0.0007576487598932692,0.0007562570830498377,6.208088337876242e-05,0.08208608904172549,0.9989675481955939,1.0,27.783006926732092,0.9999999811110364
0.0,421,5Hz,Semantic proxy,3,4.0,6.0,0.0003877875715026989,0.00038696800696385317,3.176927703239232e-05,0.08208608958221453,0.9986665291892045,1.0,30.716799439399207,0.999999968628098
0.0,421,5Hz,Episodic proxy,3,4.0,6.0,0.0007576549477247158,0.0007562648491524777,6.20815207423688e-05,0.08208608958221453,0.9989710577200142,1.0,27.783059864268125,0.9999999811110364
0.0,421,5Hz,Semantic proxy,4,6.0,8.0,0.00038778719502701906,0.00038696756575655217,3.1769240577251466e-05,0.08208608956218025,0.9986654264842987,1.0,30.716791512332158,0.999999968628098
0.0,421,5Hz,Episodic proxy,4,6.0,8.0,0.0007576549357556967,0.0007562648339972648,6.208151963179787e-05,0.08208608956218025,0.9989711166410197,1.0,27.783086873231646,0.9999999811110364
0.0,421,5Hz,Semantic proxy,5,8.0,10.0,0.0003877871950294049,0.0003869675657590787,3.176924057746138e-05,0.0820860895621805,0.9986654264932849,1.0,30.716791512363816,0.999999968628098
0.0,421,5Hz,Episodic proxy,5,8.0,10.0,0.0007576549357557385,0.0007562648339973669,6.208151963180662e-05,0.0820860895621805,0.9989711166410197,1.0,27.78308687326729,0.9999999811110364
0.0,461,2Hz,Semantic proxy,1,0.0,2.0,0.00028076022520312895,0.0002797322252548965,1.7217118484902334e-05,0.06154128084865544,0.9980159416370749,1.0,13.346536434635926,0.9999999873785664
0.0,461,2Hz,Episodic proxy,1,0.0,2.0,0.0005544221041459948,0.000552965569938276,3.403150774760349e-05,0.06154128084865544,0.999364369810428,1.0,12.230473526414878,0.9999999986835691
0.0,461,2Hz,Semantic proxy,2,2.0,4.0,0.00028030704455881864,0.0002796245413905056,1.721048668350012e-05,0.06154127353574536,0.9999872304036164,1.0,13.328893069144865,0.9999999873785664
0.0,461,2Hz,Episodic proxy,2,2.0,4.0,0.0005541110090852378,0.0005528489074262279,3.402432379937766e-05,0.06154127353574536,0.9999881587139368,1.0,12.233117978631538,0.9999999986835691
0.0,461,2Hz,Semantic proxy,3,4.0,6.0,0.0002803098291249709,0.000279627420569095,1.7210664285438403e-05,0.06154127364422815,0.9999885307900628,1.0,13.33151721584197,0.9999999873785664
0.0,461,2Hz,Episodic proxy,3,4.0,6.0,0.0005541140151872621,0.0005528519826776586,3.402451259148671e-05,0.06154127364422815,0.9999886496305195,1.0,12.233771217344394,0.9999999986835691
0.0,461,2Hz,Semantic proxy,4,6.0,8.0,0.00028030936426838283,0.00027962697054135187,1.7210636491691797e-05,0.061541273610896355,0.999988567850508,1.0,13.33127473607903,0.9999999873785664
0.0,461,2Hz,Episodic proxy,4,6.0,8.0,0.0005541133073109159,0.0005528512717533512,3.402446879403664e-05,0.06154127361089637,0.9999886449257068,1.0,12.23378852500909,0.9999999986835691
0.0,461,2Hz,Semantic proxy,5,8.0,10.0,0.00028030937707207594,0.00027962698241334414,1.7210637218149265e-05,0.06154127360959423,0.9999885687971699,1.0,13.331291709647875,0.9999999873785664
0.0,461,2Hz,Episodic proxy,5,8.0,10.0,0.0005541132988139807,0.0005528512621434839,3.4024468197501464e-05,0.06154127360959423,0.9999886453282487,1.0,12.233798327182319,0.9999999986835691
0.0,461,5Hz,Semantic proxy,1,0.0,2.0,0.0003880157321471765,0.0003870325540425674,3.1774578539235817e-05,0.08208611539716609,0.9979600458147637,1.0,30.668013511538604,0.9999999682754049
0.0,461,5Hz,Episodic proxy,1,0.0,2.0,0.0007577835083884256,0.0007562986666740095,6.2084318023644e-05,0.08208611539716609,0.9987308165067119,1.0,27.755083067727274,0.9999999811450906
0.0,461,5Hz,Semantic proxy,2,2.0,4.0,0.00038778060526674536,0.00038695902373720516,3.1768538322605796e-05,0.08208608903058244,0.9986534709539379,1.0,30.716208270557384,0.9999999682754049
0.0,461,5Hz,Episodic proxy,2,2.0,4.0,0.0007576490329825984,0.0007562573975613772,6.208090914760375e-05,0.08208608903058244,0.9989676489260381,1.0,27.783063007401278,0.9999999811450906
0.0,461,5Hz,Semantic proxy,3,4.0,6.0,0.00038778748719796893,0.00038696796710594166,3.1769273719839e-05,0.08208608957805726,0.9986672970892678,1.0,30.716784865914743,0.9999999682754049
0.0,461,5Hz,Episodic proxy,3,4.0,6.0,0.0007576547924509166,0.0007562647072238788,6.208150901961836e-05,0.08208608957805726,0.998971076424429,1.0,27.783057514698577,0.9999999811450906
0.0,461,5Hz,Semantic proxy,4,6.0,8.0,0.00038778719503035483,0.00038696756576056274,3.1769240577590395e-05,0.08208608956218026,0.9986654265085796,1.0,30.716791513914558,0.9999999682754049
0.0,461,5Hz,Episodic proxy,4,6.0,8.0,0.0007576549357555878,0.000756264833997109,6.208151963178528e-05,0.08208608956218026,0.9989711166410197,1.0,27.78308687319247,0.9999999811450906
0.0,461,5Hz,Semantic proxy,5,8.0,10.0,0.0003877871950291855,0.00038696756575888933,3.17692405774483e-05,0.0820860895621805,0.9986654264932849,1.0,30.716791512607553,0.9999999682754049
0.0,461,5Hz,Episodic proxy,5,8.0,10.0,0.0007576549357558461,0.0007562648339974583,6.208151963181408e-05,0.0820860895621805,0.9989711166410197,1.0,27.783086873246035,0.9999999811450906
0.0,503,2Hz,Semantic proxy,1,0.0,2.0,0.0002807626112935379,0.00027973301501244067,1.721716771295197e-05,0.06154128085627518,0.9980036711459765,1.0,13.347246307841806,0.9999999880675903
0.0,503,2Hz,Episodic proxy,1,0.0,2.0,0.0005544238377001378,0.000552966984032946,3.40315951784842e-05,0.06154128085627519,0.9993639187185654,1.0,12.230821551633786,0.9999999987423529
0.0,503,2Hz,Semantic proxy,2,2.0,4.0,0.0002803069896147818,0.0002796244942964697,1.7210483749690495e-05,0.06154127355107392,0.9999872089273161,1.0,13.328693462817803,0.9999999880675903
0.0,503,2Hz,Episodic proxy,2,2.0,4.0,0.0005541109974256031,0.0005528489132368914,3.402432416906033e-05,0.06154127355107392,0.9999881646218515,1.0,12.232994766836002,0.9999999987423529
0.0,503,2Hz,Semantic proxy,3,4.0,6.0,0.00028030979684243667,0.0002796273865040022,1.7210662185047822e-05,0.06154127364067355,0.9999885305950846,1.0,13.331554583287039,0.9999999880675903
0.0,503,2Hz,Episodic proxy,3,4.0,6.0,0.0005541139751771952,0.0005528519407490633,3.4024510001683346e-05,0.06154127364067355,0.9999886493405787,1.0,12.233785374648782,0.9999999987423529
0.0,503,2Hz,Semantic proxy,4,6.0,8.0,0.00028030934935069005,0.000279626956449469,1.7210635621567e-05,0.06154127361056968,0.9999885710738424,1.0,13.3312641042146,0.9999999880675903
0.0,503,2Hz,Episodic proxy,4,6.0,8.0,0.0005541132798527204,0.0005528512449916821,3.402446714379847e-05,0.06154127361056967,0.9999886456146259,1.0,12.23378489376393,0.9999999987423529
0.0,503,2Hz,Semantic proxy,5,8.0,10.0,0.0002803093793681921,0.0002796269842072993,1.721063732597061e-05,0.061541273608948316,0.9999885688208019,1.0,13.331300938875797,0.9999999880675903
0.0,503,2Hz,Episodic proxy,5,8.0,10.0,0.0005541132951215788,0.0005528512578493107,3.402446792879696e-05,0.061541273608948316,0.9999886456461095,1.0,12.23380298156043,0.9999999987423529
0.0,503,5Hz,Semantic proxy,1,0.0,2.0,0.0003880171523941074,0.000387032583556446,3.177458092545096e-05,0.08208611558019206,0.9979559196905671,1.0,30.667852929742516,0.9999999681808797
0.0,503,5Hz,Episodic proxy,1,0.0,2.0,0.0007577849171995525,0.0007562997029591739,6.20844033646556e-05,0.08208611558019208,0.9987300553031272,1.0,27.755051339814273,0.9999999810418746
0.0,503,5Hz,Semantic proxy,2,2.0,4.0,0.00038778040355100837,0.0003869587502542308,3.176851590789972e-05,0.08208608902620135,0.9986531769010929,1.0,30.716109818652683,0.9999999681808797
0.0,503,5Hz,Episodic proxy,2,2.0,4.0,0.0007576485947515039,0.0007562568813903542,6.20808667946919e-05,0.08208608902620135,0.9989674425362244,1.0,27.78300644434975,0.9999999810418746
0.0,503,5Hz,Semantic proxy,3,4.0,6.0,0.00038778753247168535,0.00038696803284226516,3.176927914770589e-05,0.08208608958335545,0.9986674840766011,1.0,30.71679804763949,0.9999999681808797
0.0,503,5Hz,Episodic proxy,3,4.0,6.0,0.0007576549038833507,0.0007562648346552643,6.208151951196133e-05,0.08208608958335545,0.9989711304728736,1.0,27.78305815452722,0.9999999810418746
0.0,503,5Hz,Semantic proxy,4,6.0,8.0,0.0003877871950341834,0.00038696756576458985,3.1769240577919674e-05,0.08208608956218083,0.9986654264962671,1.0,30.716791514067914,0.9999999681808797
0.0,503,5Hz,Episodic proxy,4,6.0,8.0,0.0007576549357557775,0.0007562648339973173,6.208151963180223e-05,0.08208608956218083,0.9989711166405338,1.0,27.783086873252785,0.9999999810418746
0.0,503,5Hz,Semantic proxy,5,8.0,10.0,0.00038778719503033894,0.0003869675657603101,3.176924057756396e-05,0.0820860895621805,0.9986654264932849,1.0,30.71679151296797,0.9999999681808797
0.0,503,5Hz,Episodic proxy,5,8.0,10.0,0.0007576549357558744,0.0007562648339974367,6.208151963181191e-05,0.0820860895621805,0.9989711166405338,1.0,27.78308687327939,0.9999999810418746
0.5,11,2Hz,Semantic proxy,1,0.0,2.0,0.12002963931673281,0.004640798653063388,0.00030037400098080583,0.05781246607959173,0.005699186387618238,0.0,,
0.5,11,2Hz,Episodic proxy,1,0.0,2.0,0.09219742526638491,0.004652246213800345,0.00027355976278898295,0.05781246607959173,0.007661912651590441,0.0,,
0.5,11,2Hz,Semantic proxy,2,2.0,4.0,0.5002412841416647,0.017745093013817746,0.0029520891571747426,0.057750476605730794,0.0015746187858947103,0.0,,
0.5,11,2Hz,Episodic proxy,2,2.0,4.0,0.1858853277079338,0.0055020483226357175,0.0003587622970928553,0.05775047660573078,0.001376221714467385,0.0,,
0.5,11,2Hz,Semantic proxy,3,4.0,6.0,1.1284864867697908,0.03413053926518585,0.004124556291408381,0.0577020286556266,0.0010893633208428621,0.0,,
0.5,11,2Hz,Episodic proxy,3,4.0,6.0,0.45275435948747494,0.011170030530265454,0.000701837860396751,0.05770202865562658,0.0011801605101361412,0.0,,
0.5,11,2Hz,Semantic proxy,4,6.0,8.0,1.292781279052639,0.01954312203561543,0.0012661107001917058,0.057715531622063374,0.0010051606516081613,0.0,,
0.5,11,2Hz,Episodic proxy,4,6.0,8.0,0.5266282719669634,0.01366224638467913,0.0008509239090129541,0.057715531622063374,0.0008621731254518927,0.0,,
0.5,11,2Hz,Semantic proxy,5,8.0,10.0,1.0700413734023997,0.03241529309434876,0.004246720873467295,0.05754963774959866,0.001568500151109986,0.0,,
0.5,11,2Hz,Episodic proxy,5,8.0,10.0,0.39149164941845893,0.01374425534090042,0.001191394542756208,0.05754963774959866,0.00198547566564522,0.0,,
0.5,11,5Hz,Semantic proxy,1,0.0,2.0,0.12320820967254943,0.010421062575969456,0.0016653654402300308,0.07889273275568238,0.0032302249505172798,0.0,,
0.5,11,5Hz,Episodic proxy,1,0.0,2.0,0.09911557762362466,0.009442376301563785,0.0011584509662979098,0.0788927327556824,0.006618244909962101,0.05263157894736842,2.5096571125788643,0.1770788398150064
0.5,11,5Hz,Semantic proxy,2,2.0,4.0,0.31947476674259584,0.030955732741005007,0.006947455559060248,0.07881272531444829,0.002230875344312988,0.0,,
0.5,11,5Hz,Episodic proxy,2,2.0,4.0,0.22582508436061627,0.025422186803513682,0.004558074442119766,0.07881272531444829,0.0030716835708127777,0.05263157894736842,11.23298946201656,0.1770788398150064
0.5,11,5Hz,Semantic proxy,3,4.0,6.0,0.5114968771981286,0.0362115988449992,0.013406304827792075,0.07849082195677552,0.0006265473458298976,0.0,,
0.5,11,5Hz,Episodic proxy,3,4.0,6.0,0.3193388643716274,0.024878860259866863,0.004978797954263824,0.07849082195677552,0.0015340073365414097,0.05263157894736842,163.03268148663653,0.1770788398150064
0.5,11,5Hz,Semantic proxy,4,6.0,8.0,0.6226721739572904,0.050376734811659905,0.01589787307163372,0.07836322844214434,0.0022264396768498784,0.0,,
0.5,11,5Hz,Episodic proxy,4,6.0,8.0,0.33923133262857347,0.026263648564978096,0.003110989842925951,0.07836322844214434,0.004300786570165971,0.05263157894736842,-170.88941398891032,0.1770788398150064
0.5,11,5Hz,Semantic proxy,5,8.0,10.0,0.7468126338640325,0.04160978056863808,0.016013864851327005,0.07823376532754532,0.0019332853603143407,0.0,,
0.5,11,5Hz,Episodic proxy,5,8.0,10.0,0.38073105578314503,0.02601587022355175,0.0032710852032268303,0.07823376532754531,0.0036212232595974614,0.05263157894736842,-157.1112100262969,0.1770788398150064
0.5,23,2Hz,Semantic proxy,1,0.0,2.0,0.015718151815885838,0.0004442898911109731,2.8108846511336972e-05,0.0577762466935529,0.0016440979668664868,0.07692307692307693,17.11291258685791,0.8200967217449756
0.5,23,2Hz,Episodic proxy,1,0.0,2.0,0.013825417280573899,0.0009904625712554883,6.612723604719023e-05,0.0577762466935529,0.02257118126741464,0.05263157894736842,13.518526741522603,0.8380768731749901
0.5,23,2Hz,Semantic proxy,2,2.0,4.0,0.09784259589891768,0.0036456942741843476,0.0004545493598264184,0.057762872772820634,0.00032651248063786387,0.07692307692307693,-36.37409711679018,0.8200967217449756
0.5,23,2Hz,Episodic proxy,2,2.0,4.0,0.07126596254956213,0.0014442754089482727,9.614309658111091e-05,0.057762872772820634,0.0005088141373258415,0.05263157894736842,-28.257466357961942,0.8380768731749901
0.5,23,2Hz,Semantic proxy,3,4.0,6.0,0.3511613968827181,0.005873664045474062,0.0005112067766474481,0.05777039609113342,0.0010169386123017876,0.07692307692307693,42.79776325570337,0.8200967217449756
0.5,23,2Hz,Episodic proxy,3,4.0,6.0,0.20566456754153603,0.004380183031079604,0.00028776617908260927,0.05777039609113342,0.001897793758908084,0.05263157894736842,46.80221902913385,0.8380768731749901
0.5,23,2Hz,Semantic proxy,4,6.0,8.0,0.35784687114032654,0.0035159722885986606,0.0002474683737518253,0.057719131509679944,0.00044112495699977217,0.07692307692307693,-50.64038416015929,0.8200967217449756
0.5,23,2Hz,Episodic proxy,4,6.0,8.0,0.21339082124801395,0.0035602641972408314,0.00027696602829649055,0.057719131509679944,0.00015810505285762666,0.05263157894736842,-28.396568294357127,0.8380768731749901
0.5,23,2Hz,Semantic proxy,5,8.0,10.0,0.47426124230530203,0.005228972319700905,0.0008254248002916259,0.0576717310088064,0.00020795705040854706,0.07692307692307693,-28.59213403000009,0.8200967217449756
0.5,23,2Hz,Episodic proxy,5,8.0,10.0,0.271494737310429,0.003949884934893119,0.00029111891537231683,0.05767173100880639,0.00012567981266420336,0.05263157894736842,-44.195138057075845,0.8380768731749901
0.5,23,5Hz,Semantic proxy,1,0.0,2.0,0.018932471990740416,0.0014548495025016566,0.0001647234798780295,0.07881576325377129,0.0017407456872041704,0.7692307692307693,34.109382764833114,0.5737473243817562
0.5,23,5Hz,Episodic proxy,1,0.0,2.0,0.016849383153930975,0.0016748447507378753,0.00015132248576685403,0.07881576325377129,0.013262100010923539,0.8947368421052632,13.126116715141036,0.8454124611153336
0.5,23,5Hz,Semantic proxy,2,2.0,4.0,0.07014529543443666,0.008536688952633317,0.0014173089714864093,0.07874722510085676,0.0035240559857349085,0.7692307692307693,91.44999370555512,0.5737473243817562
0.5,23,5Hz,Episodic proxy,2,2.0,4.0,0.048008373034912656,0.004609197228202382,0.0004077548523012084,0.07874722510085677,0.007464214623611465,0.8947368421052632,67.85354495601405,0.8454124611153336
0.5,23,5Hz,Semantic proxy,3,4.0,6.0,0.2728181774896024,0.020984619213193185,0.004746483277393041,0.07882816650726282,0.003969200681152807,0.7692307692307693,169.67161042224262,0.5737473243817562
0.5,23,5Hz,Episodic proxy,3,4.0,6.0,0.15748992199930248,0.015913727544865842,0.0015040745811761513,0.07882816650726282,0.006052128713936011,0.8947368421052632,-2.051930199547744,0.8454124611153336
0.5,23,5Hz,Semantic proxy,4,6.0,8.0,0.2769323353517835,0.025115792055025395,0.005483012193111168,0.07895259376135368,0.0021850862500101265,0.7692307692307693,-3.205998754239942,0.5737473243817562
0.5,23,5Hz,Episodic proxy,4,6.0,8.0,0.16642210166813137,0.013945927241105851,0.0011121829210044012,0.07895259376135368,0.010450189630116347,0.8947368421052632,-18.052655309927975,0.8454124611153336
0.5,23,5Hz,Semantic proxy,5,8.0,10.0,0.33346282355950096,0.026736310411270538,0.004010373735015836,0.07899118694074514,0.0019215666390893782,0.7692307692307693,22.312098507140295,0.5737473243817562
0.5,23,5Hz,Episodic proxy,5,8.0,10.0,0.21248678545652308,0.02778138056595138,0.0022966186192099913,0.07899118694074514,0.019580917495210848,0.8947368421052632,24.41635490366314,0.8454124611153336
0.5,37,2Hz,Semantic proxy,1,0.0,2.0,0.015315441871799569,0.00041858045537314066,2.533183263067617e-05,0.05776964613177285,0.003288486059107254,0.46153846153846156,21.264982099233087,0.8770111086417178
0.5,37,2Hz,Episodic proxy,1,0.0,2.0,0.012635348582817297,0.0008395903959101921,5.2717472311519346e-05,0.05776964613177286,0.016666905912163577,0.8947368421052632,30.815107893155027,0.9912924563991559
0.5,37,2Hz,Semantic proxy,2,2.0,4.0,0.014244031713725784,0.0005788737517420689,4.539737495420147e-05,0.057759101616874114,0.0035072882050053433,0.46153846153846156,-21.062111079143016,0.8770111086417178
0.5,37,2Hz,Episodic proxy,2,2.0,4.0,0.014986669180172362,0.0009392383475463832,6.278856093437392e-05,0.057759101616874114,0.009727683276594234,0.8947368421052632,9.58861909377065,0.9912924563991559
0.5,37,2Hz,Semantic proxy,3,4.0,6.0,0.02076896103014947,0.0007457352730022091,5.626992145295232e-05,0.057738208787927625,0.0019145018710673423,0.46153846153846156,18.290762669449112,0.8770111086417178
0.5,37,2Hz,Episodic proxy,3,4.0,6.0,0.021008505539357247,0.0010059997997690655,6.444729034376853e-05,0.057738208787927625,0.008207978221108081,0.8947368421052632,11.490875743145258,0.9912924563991559
0.5,37,2Hz,Semantic proxy,4,6.0,8.0,0.021960823475497458,0.00048419440657599045,2.899279704256002e-05,0.057733561555175866,0.00152955882455863,0.46153846153846156,1.0260506735807062,0.8770111086417178
0.5,37,2Hz,Episodic proxy,4,6.0,8.0,0.029096543235364144,0.0009935479587443613,6.573329186304278e-05,0.057733561555175866,0.004418706150668861,0.8947368421052632,13.001082203333631,0.9912924563991559
0.5,37,2Hz,Semantic proxy,5,8.0,10.0,0.022839675351227415,0.0005958624361563128,4.2341633657256e-05,0.05767899605391581,0.0006035327864013507,0.46153846153846156,27.751324548818662,0.8770111086417178
0.5,37,2Hz,Episodic proxy,5,8.0,10.0,0.0346163522734174,0.0013312604543338014,0.00010610109580389923,0.05767899605391581,0.002851644711042267,0.8947368421052632,13.31104970219352,0.9912924563991559
0.5,37,5Hz,Semantic proxy,1,0.0,2.0,0.014031266486992468,0.0010769603582259633,0.00011329366913483028,0.07874398004932892,0.005083619856104837,0.6923076923076923,-3.6814707258513315,0.8805512861301655
0.5,37,5Hz,Episodic proxy,1,0.0,2.0,0.014149817255124153,0.0015337426840241182,0.0001367516287934784,0.07874398004932892,0.016574878545982608,0.8421052631578947,1.3542381757035855,0.9336412379112151
